"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"customdeque.ArrayDequePerformanceTest.offerFirst","avgt",1,3,334270.960020,28103.136602,"ns/op",100000
"customdeque.ArrayDequePerformanceTest.offerLast","avgt",1,3,35730.504343,19208.788524,"ns/op",10000
"customdeque.ArrayDequePerformanceTest.offerLast","avgt",1,3,63955.073884,7078.032245,"ns/op",20000
"customdeque.ArrayDequePerformanceTest.offerLast","avgt",1,3,93755.084083,25097.141527,"ns/op",30000
"customdeque.ArrayDequePerformanceTest.offerLast","avgt",1,3,133579.652077,135543.200536,"ns/op",40000
"customdeque.ArrayDequePerformanceTest.offerLast","avgt",1,3,167938.824464,222589.664579,"ns/op",50000
"customdeque.ArrayDequePerformanceTest.offerLast","avgt",1,3,182375.916930,30280.201528,"ns/op",60000
"customdeque.ArrayDequePerformanceTest.offerLast","avgt",1,3,261864.792397,1490713.527342,"ns/op",70000
"customdeque.ArrayDequePerformanceTest.offerLast","avgt",1,3,252194.679321,63502.596452,"ns/op",80000
"customdeque.ArrayDequePerformanceTest.offerLast","avgt",1,3,276555.320072,62188.433320,"ns/op",90000
"customdeque.ArrayDequePerformanceTest.offerLast","avgt",1,3,291369.932881,33827.174070,"ns/op",100000
"customdeque.ArrayDequePerformanceTest.peek","avgt",1,3,36.932692,292.137494,"ns/op",10000
"customdeque.ArrayDequePerformanceTest.peek","avgt",1,3,39.997528,15.923615,"ns/op",20000
"customdeque.ArrayDequePerformanceTest.peek","avgt",1,3,44.327050,92.618622,"ns/op",30000
"customdeque.ArrayDequePerformanceTest.peek","avgt",1,3,47.553539,59.508560,"ns/op",40000
"customdeque.ArrayDequePerformanceTest.peek","avgt",1,3,43.792687,61.009569,"ns/op",50000
"customdeque.ArrayDequePerformanceTest.peek","avgt",1,3,56.255133,344.474470,"ns/op",60000
"customdeque.ArrayDequePerformanceTest.peek","avgt",1,3,55.910248,347.179101,"ns/op",70000
"customdeque.ArrayDequePerformanceTest.peek","avgt",1,3,41.131000,122.234922,"ns/op",80000
"customdeque.ArrayDequePerformanceTest.peek","avgt",1,3,64.167139,287.175311,"ns/op",90000
"customdeque.ArrayDequePerformanceTest.peek","avgt",1,3,47.757967,354.285940,"ns/op",100000
"customdeque.ArrayDequePerformanceTest.peekFirst","avgt",1,3,27.445095,110.117638,"ns/op",10000
"customdeque.ArrayDequePerformanceTest.peekFirst","avgt",1,3,40.184502,51.471782,"ns/op",20000
"customdeque.ArrayDequePerformanceTest.peekFirst","avgt",1,3,47.072693,97.607906,"ns/op",30000
"customdeque.ArrayDequePerformanceTest.peekFirst","avgt",1,3,44.663133,41.636600,"ns/op",40000
"customdeque.ArrayDequePerformanceTest.peekFirst","avgt",1,3,37.636434,18.402090,"ns/op",50000
